product_id,title,description,category,price,avg_rating,num_reviews
P158,Electronic Drum Pad 7-Pad,Educational Electronic Drum Pad 7-Pad designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,174.85,4.8,3086
P159,Trivia Game 2000 Questions,Educational Trivia Game 2000 Questions designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,282.72,3.6,2001
P160,Escape Room Game Family Edition,Engaging Escape Room Game Family Edition that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,210.66,3.7,1003
P161,Laptop Privacy Screen Filter Pro,Next-generation Laptop Privacy Screen Filter Pro with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,162.15,4.4,576
P162,Building Microservices Lite,"Comprehensive textbook covering Building Microservices Lite. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,255.61,4.7,876
P163,Reusable Beeswax Wraps Set Lite,Eco-conscious Reusable Beeswax Wraps Set Lite made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,268.0,4.0,1265
P164,Compression Knee Sleeves Pair Elite,Compact and versatile Compression Knee Sleeves Pair Elite for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,158.91,4.4,4420
P165,Insulated Gloves Touch Screen Ultra,Versatile Insulated Gloves Touch Screen Ultra suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,248.58,4.3,2652
P166,White Noise Machine Portable Plus,Premium White Noise Machine Portable Plus developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,265.07,3.6,3818
P167,Correction Tape Twist-Up 5-Pack Advanced,Durable Correction Tape Twist-Up 5-Pack Advanced designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,116.79,3.3,2674
P168,Puzzle 1000 Piece Landscape Ultra,Engaging Puzzle 1000 Piece Landscape Ultra that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,109.66,3.7,2302
P169,Compact Card Reader Multi-Slot Premium,Compact and lightweight Compact Card Reader Multi-Slot Premium suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,7.98,4.9,713
P170,Natural Language Processing with Transformers Max,In-depth guide to Natural Language Processing with Transformers Max. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,168.77,3.6,3912
P171,Collapsible Silicone Colander Ultra,Premium quality Collapsible Silicone Colander Ultra crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,32.44,3.6,2005
P172,Weightlifting Gloves Wrist Support Advanced,"High-performance Weightlifting Gloves Wrist Support Advanced engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,144.6,4.2,3497
P173,Stretch Woven Shirt Quick Dry Lite,Versatile Stretch Woven Shirt Quick Dry Lite suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,212.33,3.7,2071
P174,White Noise Machine Portable Plus,Advanced White Noise Machine Portable Plus combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,61.8,3.4,4401
P175,Document Scanner Portable Wand Compact,"Professional Document Scanner Portable Wand Compact built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,222.88,3.7,4309
P176,Escape Room Game Family Edition Premium,Engaging Escape Room Game Family Edition Premium that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,250.62,3.7,2968
P177,Mechanical Gaming Keyboard Premium,"High-performance Mechanical Gaming Keyboard Premium designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,213.86,3.4,384
P178,Deep Learning Fundamentals Mini,In-depth guide to Deep Learning Fundamentals Mini. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,210.73,3.4,4033
P179,Bamboo Cutting Board Large Pro,Eco-conscious Bamboo Cutting Board Large Pro made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,88.87,4.1,2803
P180,Jump Rope Speed Bearing Pro,"High-performance Jump Rope Speed Bearing Pro engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,282.6,4.1,547
P181,UV Protection Sun Hat Wide Brim Ultra,Premium UV Protection Sun Hat Wide Brim Ultra made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,175.21,4.4,1254
P182,Omega-3 Fish Oil 1000mg 120 Softgels Advanced,Premium Omega-3 Fish Oil 1000mg 120 Softgels Advanced developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,30.12,3.6,4583
P183,Ergonomic Seat Cushion Memory Foam Advanced,Durable Ergonomic Seat Cushion Memory Foam Advanced designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,238.26,3.6,4292
P184,Tabletop Miniature Painting Kit Ultra,Educational Tabletop Miniature Painting Kit Ultra designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,92.71,4.3,3524
P185,USB-C to HDMI Adapter 4K Advanced,Compact and lightweight USB-C to HDMI Adapter 4K Advanced suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,22.76,4.9,824
P186,Statistical Learning Methods Compact,In-depth guide to Statistical Learning Methods Compact. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,199.82,3.5,1435
P187,Ceramic Mixing Bowl Set 3-Piece Plus,Premium quality Ceramic Mixing Bowl Set 3-Piece Plus crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,5.78,4.0,3861
P188,Weightlifting Gloves Wrist Support Pro,Professional-grade Weightlifting Gloves Wrist Support Pro designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,89.98,3.7,3731
P189,Slim Fit Chino Trousers Compact,Versatile Slim Fit Chino Trousers Compact suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,237.4,4.3,1632
P190,Niacinamide Serum 10% Plus,Advanced Niacinamide Serum 10% Plus combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,71.31,3.5,2188
P191,Spiral Notebook A5 Dot Grid Plus,"Professional Spiral Notebook A5 Dot Grid Plus built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,53.94,3.8,4674
P192,Watercolour Paint Set 36 Colours Ultra,Engaging Watercolour Paint Set 36 Colours Ultra that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,143.26,3.7,3309
P193,Portable Laptop Stand Adjustable Mini,Compact and lightweight Portable Laptop Stand Adjustable Mini suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,150.66,3.3,338
P194,The Art of Computer Programming Vol 1 Lite,Practical reference for The Art of Computer Programming Vol 1 Lite. Balances theoretical foundations with hands-on implementation guidance.,Books,78.85,3.4,4724
P195,Non-Stick Frying Pan 28cm Pro,Eco-conscious Non-Stick Frying Pan 28cm Pro made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,247.31,4.2,1447
P196,Skipping Rope Weighted 500g Mini,Compact and versatile Skipping Rope Weighted 500g Mini for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,135.45,3.7,3582
P197,Insulated Gloves Touch Screen Plus,Versatile Insulated Gloves Touch Screen Plus suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,107.64,3.8,868
P198,Probiotic 50 Billion CFU Lite,Premium Probiotic 50 Billion CFU Lite developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,209.62,3.7,3292
P199,Stapler Heavy Duty 70-Sheet Pro,Compact Stapler Heavy Duty 70-Sheet Pro that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,30.97,3.7,961
P200,Tabletop Miniature Painting Kit Mini,Engaging Tabletop Miniature Painting Kit Mini that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,199.0,4.2,3397
P201,Bluetooth Portable Speaker Compact,Compact and lightweight Bluetooth Portable Speaker Compact suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,111.71,4.6,3633
P202,Deep Learning Fundamentals Compact,In-depth guide to Deep Learning Fundamentals Compact. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,167.01,4.9,3601
P203,Collapsible Silicone Colander Plus,Premium quality Collapsible Silicone Colander Plus crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,292.07,4.3,1972
P204,Jump Rope Speed Bearing Premium,Compact and versatile Jump Rope Speed Bearing Premium for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,9.02,3.9,1852
P205,Organic Cotton Crew Neck T-Shirt Ultra,Premium Organic Cotton Crew Neck T-Shirt Ultra made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,196.06,3.5,2402
P206,Resistance Band Hip Circle Booty Premium,Premium Resistance Band Hip Circle Booty Premium developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,251.23,5.0,2008
P207,Desk Calendar Refillable 2025 Mini,"Professional Desk Calendar Refillable 2025 Mini built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,118.15,4.9,4175
P208,Magnetic Tiles 3D Building Set 60pc Plus,Educational Magnetic Tiles 3D Building Set 60pc Plus designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,232.93,4.7,2796
P209,HDMI 2.1 Cable 2m Premium,"High-performance HDMI 2.1 Cable 2m Premium designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,88.43,3.7,4762
P210,Database Internals Elite,In-depth guide to Database Internals Elite. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,163.87,3.8,4533
P211,Ceramic Mixing Bowl Set 3-Piece Max,Thoughtfully designed Ceramic Mixing Bowl Set 3-Piece Max combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,280.18,4.8,1968
P212,Heart Rate Monitor Chest Strap Max,Professional-grade Heart Rate Monitor Chest Strap Max designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,257.51,3.9,2618
